Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768641328,200,,Aggregated,57.900000,26.400000,7,8,10,10,12,15,18,21,49,52,52,5802,2486,7,7.675491140296534,1.0103749999998968,51.96837500000129,2211.7892106170284
1768641329,200,,Aggregated,58.000000,26.600000,7,8,10,10,12,15,18,21,49,52,52,5866,2514,7,7.679072993351596,1.0103749999998968,51.96837500000129,2221.7881009205594
1768641330,200,,Aggregated,58.700000,25.900000,7,8,10,10,12,15,18,21,49,52,52,5927,2541,7,7.684911845453085,1.0103749999998968,51.96837500000129,2227.9234013834994
1768641331,200,,Aggregated,58.000000,25.300000,7,8,10,10,12,15,18,21,49,52,52,5987,2565,7,7.685934414898999,1.0103749999998968,51.96837500000129,2223.6088191080676
1768641332,200,,Aggregated,59.600000,25.600000,7,8,10,10,12,15,17,21,46,52,52,6038,2589,7,7.685954980788396,1.0103749999998968,51.96837500000129,2220.868665120901
1768641333,200,,Aggregated,58.400000,25.200000,7,8,10,10,12,15,18,21,48,52,52,6093,2607,7,7.692158851468954,1.0103749999998968,51.96837500000129,2218.290169046447
1768641334,200,,Aggregated,58.900000,24.900000,7,8,10,10,12,15,18,21,48,52,52,6153,2640,7,7.691304282463889,1.0103749999998968,51.96837500000129,2215.9099626198604
1768641335,200,,Aggregated,58.100000,24.500000,7,8,10,10,12,15,17,21,48,52,52,6210,2663,7,7.684021329146592,1.0103749999998968,51.96837500000129,2211.2450885668277
1768641336,200,,Aggregated,58.200000,25.000000,7,8,10,10,12,15,18,21,48,52,52,6264,2689,7,7.702028755268257,1.0103749999998968,51.96837500000129,2209.5539591315455
1768641337,200,,Aggregated,58.700000,25.600000,7,9,10,10,12,15,18,21,48,52,52,6324,2713,7,7.723520509803977,1.0103749999998968,51.96837500000129,2202.1276091081595
1768641338,200,,Aggregated,58.800000,25.600000,7,9,10,10,12,15,18,21,48,52,52,6374,2733,7,7.725517054283071,1.0103749999998968,51.96837500000129,2203.9628176968936
1768641339,200,,Aggregated,57.600000,24.900000,7,9,10,10,12,15,18,21,48,52,52,6442,2767,7,7.716808275535602,1.0103749999998968,51.96837500000129,2198.1625271654766
1768641340,200,,Aggregated,56.400000,24.600000,7,9,10,10,12,15,18,21,48,52,52,6502,2793,7,7.710778406644165,1.0103749999998968,51.96837500000129,2194.034758535835
1768641341,200,,Aggregated,57.600000,24.700000,7,9,10,10,12,15,17,21,48,52,52,6553,2811,7,7.704632851365838,1.0103749999998968,51.96837500000129,2190.069433847093
1768641342,200,,Aggregated,57.100000,25.000000,7,9,10,10,12,15,17,21,48,52,52,6614,2843,7,7.705854884033919,1.0103749999998968,51.96837500000129,2192.881917145449
1768641343,200,,Aggregated,57.300000,24.600000,7,9,10,10,12,15,17,21,48,52,52,6673,2871,7,7.704756286977442,1.0103749999998968,51.96837500000129,2189.2896748089315
1768641344,200,,Aggregated,56.900000,25.200000,7,8,10,10,12,15,17,21,48,52,52,6726,2893,7,7.702620346862987,1.0103749999998968,51.96837500000129,2191.0844484091585
1768641345,200,,Aggregated,58.300000,25.900000,7,8,10,10,12,15,17,21,48,52,52,6792,2924,7,7.6889061322144325,1.0103749999998968,51.96837500000129,2188.4277090694936
1768641346,200,,Aggregated,57.300000,25.900000,7,8,10,10,12,15,17,21,49,53,53,6845,2941,7,7.711169965376251,1.0103749999998968,52.55437499999971,2199.303140978817
1768641347,200,,Aggregated,57.700000,25.700000,7,8,10,10,12,15,17,21,49,53,53,6912,2969,7,7.698178312500065,1.0103749999998968,52.55437499999971,2198.978443287037
1768641348,200,,Aggregated,57.100000,24.700000,7,8,10,10,12,15,17,21,49,53,53,6961,2987,7,7.6988055588278215,1.0103749999998968,52.55437499999971,2204.050567447206
1768641349,200,,Aggregated,58.800000,25.100000,7,9,10,10,12,15,17,21,48,53,53,7017,3014,7,7.720953421547742,1.0103749999998968,52.55437499999971,2196.934587430526
1768641350,200,,Aggregated,58.600000,25.200000,7,9,10,10,12,15,17,21,48,53,53,7079,3043,7,7.717797015962775,1.0103749999998968,52.55437499999971,2191.345387766634
1768641351,200,,Aggregated,58.200000,25.400000,7,9,10,10,12,15,17,21,48,53,53,7130,3072,7,7.723184588359117,1.0103749999998968,52.55437499999971,2189.5913043478263
1768641352,200,,Aggregated,57.700000,25.300000,7,9,10,10,12,15,17,21,48,53,53,7201,3103,7,7.732571065129922,1.0103749999998968,52.55437499999971,2184.7350368004445
1768641353,200,,Aggregated,57.400000,25.700000,7,9,10,10,12,15,17,21,48,53,53,7252,3123,7,7.726279657198084,1.0103749999998968,52.55437499999971,2179.1019029233316
1768641354,200,,Aggregated,58.800000,26.100000,7,9,10,10,12,15,17,21,48,53,53,7305,3145,7,7.729927770978853,1.0103749999998968,52.55437499999971,2180.1911019849417
1768641355,200,,Aggregated,57.900000,25.300000,7,9,10,10,12,15,17,21,48,53,53,7368,3181,7,7.728410535830676,1.0103749999998968,52.55437499999971,2166.438246471227
1768641356,200,,Aggregated,58.200000,25.200000,7,9,10,10,12,15,17,21,48,53,53,7440,3213,7,7.727378858467799,1.0103749999998968,52.55437499999971,2167.434677419355
1768641357,200,,Aggregated,56.900000,25.100000,7,9,10,10,12,15,17,21,48,53,53,7483,3233,7,7.734544651343127,1.0103749999998968,52.55437499999971,2164.811305626086
1768641358,200,,Aggregated,58.500000,27.200000,7,9,10,10,12,15,17,21,48,53,53,7543,3257,7,7.725472220867095,1.0103749999998968,52.55437499999971,2161.2671350921382
1768641359,200,,Aggregated,58.000000,26.900000,7,9,10,10,12,15,17,21,48,53,53,7601,3286,7,7.730925454677079,1.0103749999998968,52.55437499999971,2166.327851598474
1768641360,200,,Aggregated,57.000000,26.100000,7,9,10,10,13,15,18,22,49,53,53,7666,3315,7,7.766559413514294,1.0103749999998968,52.55437499999971,2162.9006000521786
1768641361,200,,Aggregated,58.200000,26.900000,7,9,10,10,13,15,18,22,49,53,53,7727,3346,7,7.780127378801684,1.0103749999998968,52.55437499999971,2160.0843794486864
1768641362,200,,Aggregated,57.600000,26.500000,7,9,10,10,13,15,18,22,49,53,53,7772,3366,7,7.779082921127184,1.0103749999998968,52.55437499999971,2155.4619145651054
1768641363,200,,Aggregated,59.000000,26.900000,7,9,10,10,13,15,18,22,49,53,53,7836,3388,7,7.7854706167688255,1.0103749999998968,52.55437499999971,2154.8934405308833
1768641364,200,,Aggregated,57.800000,26.500000,7,9,10,10,13,15,18,22,49,53,53,7893,3414,7,7.783461707208972,1.0103749999998968,52.55437499999971,2155.2612441403776
1768641365,200,,Aggregated,57.400000,26.500000,7,9,10,10,13,15,18,22,49,53,53,7957,3435,7,7.788265139374197,1.0103749999998968,52.55437499999971,2162.074776925977
1768641366,200,,Aggregated,58.400000,26.600000,7,9,10,10,13,15,18,21,48,53,53,8020,3463,7,7.781996561222008,1.0103749999998968,52.55437499999971,2165.788403990025
1768641367,200,,Aggregated,59.000000,26.100000,7,9,10,10,13,15,18,21,48,53,53,8064,3482,7,7.7826401398810265,1.0103749999998968,52.55437499999971,2168.5873015873017
1768641368,200,,Aggregated,58.400000,24.600000,7,9,10,10,13,15,18,21,48,53,53,8119,3505,7,7.786357294740791,1.0103749999998968,52.55437499999971,2170.138933366178
1768641369,200,,Aggregated,58.600000,25.700000,7,9,10,10,13,15,18,21,48,53,53,8181,3531,7,7.804689524752541,1.0103749999998968,52.55437499999971,2173.939860652732
1768641370,200,,Aggregated,59.200000,26.000000,7,9,10,10,13,15,18,21,48,53,53,8239,3557,7,7.802424753125441,1.0103749999998968,52.55437499999971,2169.6193712829227
1768641371,200,,Aggregated,57.500000,24.700000,7,9,10,10,13,15,18,21,48,53,53,8307,3584,7,7.802899096424761,1.0103749999998968,52.55437499999971,2162.977970386421
1768641372,200,,Aggregated,57.900000,24.500000,7,9,10,10,13,15,18,21,48,53,53,8369,3609,7,7.786908228223251,1.0103749999998968,52.55437499999971,2160.122834269327
1768641373,200,,Aggregated,56.700000,23.800000,7,9,10,10,13,15,18,21,48,53,53,8420,3625,7,7.784065385154426,1.0103749999998968,52.55437499999971,2163.778978622328
1768641374,200,,Aggregated,58.500000,23.900000,7,9,10,10,13,15,18,21,48,53,53,8476,3643,7,7.78649132350168,1.0103749999998968,52.55437499999971,2179.3570080226523
1768641375,200,,Aggregated,59.500000,24.400000,7,9,10,10,13,15,18,21,48,53,53,8536,3669,7,7.798231289362726,1.0103749999998968,52.55437499999971,2178.2222352389877
1768641376,200,,Aggregated,58.200000,23.200000,7,9,10,10,13,15,18,21,48,53,53,8598,3705,7,7.801011465108197,1.0103749999998968,52.55437499999971,2176.946150267504
